Word	Declension	Gender	TotFreq	Declined	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
amor:Nom.Pl	3	m	539	amōrēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
amor:Acc.Sg	3	m	539	amōrem	em	em	em	em	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
amor:Dat.Pl	3	m	539	amōribus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
anima:Nom.Sg	1	f	182	anima	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
anima:Abl.Pl	1	f	182	animīs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	a	a
anima:Dat.Sg	1	f	182	animae	ae	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
anima:Acc.Pl	1	f	182	animās	ās	am	am	am	am	am	am	am	am	am	um	um	um	um	um	um
anima:Gen.Sg	1	f	182	animae	ae	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
anima:Gen.Pl	1	f	182	animārum	ārum	ārum	ārum	ārum	ārum	īs	īs	īs	īs	īs	īs	īs	īs	īs	a	a
anima:Abl.Sg	1	f	182	animā	ā	ārum	ārum	ārum	ārum	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
anima:Nom.Pl	1	f	182	animae	ae	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
anima:Acc.Sg	1	f	182	animam	am	am	am	am	am	am	am	am	am	am	um	um	um	um	um	um
anima:Dat.Pl	1	f	182	animīs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	a	a
animal:Nom.Sg	3	n	307	animal																
animal:Abl.Pl	3	n	307	animālibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
animal:Dat.Sg	3	n	307	animālī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	um	um
animal:Acc.Pl	3	n	307	animālia	ia	ū														
animal:Gen.Sg	3	n	307	animālis	is	is	īs	ēs	ēs	ēs	ēs	ēs	ōrum	ō	ō	ō	ō	ō	ō	ō
animal:Gen.Pl	3	n	307	animālium	ium	ia	ōs	em	ōrum	ēs	ēs	ēs	ōrum	ō	ō	ō	ō	ō	ō	ō
animal:Abl.Sg	3	n	307	animālī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	um	um
animal:Nom.Pl	3	n	307	animālia	ia															
animal:Acc.Sg	3	n	307	animal																
animal:Dat.Pl	3	n	307	animālibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
animus:Nom.Sg	2	m	2407	animus	us	us	us	us	a	a	a	a	a	a	a	a	a	a	a	a
animus:Abl.Pl	2	m	2407	animīs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	a	a
animus:Dat.Sg	2	m	2407	animō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
animus:Acc.Pl	2	m	2407	animōs	ōs	ōrum	ōrum	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	a	a
animus:Gen.Sg	2	m	2407	animī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	es	īs
animus:Gen.Pl	2	m	2407	animōrum	ōrum	ōrum	ōrum	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
animus:Abl.Sg	2	m	2407	animō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
animus:Nom.Pl	2	m	2407	animī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	es	īs
animus:Acc.Sg	2	m	2407	animum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
animus:Dat.Pl	2	m	2407	animīs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	a	a
annus:Nom.Sg	2	m	650	annus	us	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
annus:Abl.Pl	2	m	650	annīs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	a	a
annus:Dat.Sg	2	m	650	annō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
annus:Acc.Pl	2	m	650	annōs	ōs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
annus:Gen.Sg	2	m	650	annī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	um	um
annus:Gen.Pl	2	m	650	annōrum	ōrum	ōrum	ōrum	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	a	a
annus:Abl.Sg	2	m	650	annō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
annus:Nom.Pl	2	m	650	annī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	um	um
annus:Acc.Sg	2	m	650	annum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
annus:Dat.Pl	2	m	650	annīs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	a	a
aqua:Nom.Sg	1	f	383	aqua	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
aqua:Abl.Pl	1	f	383	aquīs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	a	a
aqua:Dat.Sg	1	f	383	aquae	ae	e	e	e	e	e	e	ae	īs	īs	īs	īs	īs	īs	a	a
aqua:Acc.Pl	1	f	383	aquās	ās	ās	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
aqua:Gen.Sg	1	f	383	aquae	ae	e	e	e	e	e	e	ae	a	a	a	a	a	a	a	a
aqua:Gen.Pl	1	f	383	aquārum	ārum	am	am	am	am	ōrum	ōrum	ōrum	ō	ō	ō	ō	ō	ō	ō	ō
aqua:Abl.Sg	1	f	383	aquā	ā	am	am	am	am	ōrum	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
aqua:Nom.Pl	1	f	383	aquae	ae	ium	e	e	e	e	e	ae	ōrum	ō	ō	ō	ō	ō	ō	ō
aqua:Acc.Sg	1	f	383	aquam	am	am	am	am	am	ōrum	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
aqua:Dat.Pl	1	f	383	aquīs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	a	a
ara:Nom.Sg	1	f	199	āra	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
ara:Abl.Pl	1	f	199	ārīs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	a	a
ara:Dat.Sg	1	f	199	ārae	ae	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
ara:Acc.Pl	1	f	199	ārās	ās	ās	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
ara:Gen.Sg	1	f	199	ārae	ae	e	e	e	e	e	e	e	e	e	ō	ō	ō	ō	ō	ō
ara:Gen.Pl	1	f	199	ārārum	ārum	am	am	am	am	am	am	am	am	am	am	um	um	um	um	um
ara:Abl.Sg	1	f	199	ārā	ā	ārum	ārum	ārum	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	a	a
ara:Nom.Pl	1	f	199	ārae	ae	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
ara:Acc.Sg	1	f	199	āram	am	am	am	am	am	am	am	am	am	am	um	um	um	um	um	um
ara:Dat.Pl	1	f	199	ārīs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	a	a
arbiter:Nom.Sg	2	m	54	arbiter		ēs	ēs	is	is	a	a	ae	a	a	a	īs	a	a	um	um
arbiter:Abl.Pl	2	m	54	arbitrīs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
arbiter:Dat.Sg	2	m	54	arbitrō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
arbiter:Acc.Pl	2	m	54	arbitrōs	ōs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
arbiter:Gen.Sg	2	m	54	arbitrī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	uī	um
arbiter:Gen.Pl	2	m	54	arbitrōrum	ōrum	ōrum	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
arbiter:Abl.Sg	2	m	54	arbitrō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
arbiter:Nom.Pl	2	m	54	arbitrī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	uī	um
arbiter:Acc.Sg	2	m	54	arbitrum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
arbiter:Dat.Pl	2	m	54	arbitrīs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
arbitrium:Nom.Sg	2	n	98	arbitrium	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
arbitrium:Abl.Pl	2	n	98	arbitriīs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	a	a
arbitrium:Dat.Sg	2	n	98	arbitriō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
arbitrium:Acc.Pl	2	n	98	arbitria	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
arbitrium:Gen.Sg	2	n	98	arbitriī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	um	um
arbitrium:Gen.Pl	2	n	98	arbitriōrum	ōrum	ōrum	ēs	ēs	ēs	ēs	ēī	ēī	uī	us	īs	īs	īs	īs	a	a
arbitrium:Abl.Sg	2	n	98	arbitriō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
arbitrium:Nom.Pl	2	n	98	arbitria	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
arbitrium:Acc.Sg	2	n	98	arbitrium	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
arbitrium:Dat.Pl	2	n	98	arbitriīs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	a	a
arbor:Nom.Sg	3	f	202	arbor																
arbor:Abl.Pl	3	f	202	arboribus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
arbor:Dat.Sg	3	f	202	arborī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	um	um
arbor:Acc.Pl	3	f	202	arborēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
arbor:Gen.Sg	3	f	202	arboris	is	is	is	īs	a	a	a	a	a	a	a	a	a	a	a	a
arbor:Gen.Pl	3	f	202	arborum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
arbor:Abl.Sg	3	f	202	arbore	e	e	e	e	e	e	e	e	e	e	ō	ō	ō	ō	ō	ō
arbor:Nom.Pl	3	f	202	arborēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
arbor:Acc.Sg	3	f	202	arborem	em	em	em	em	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
arbor:Dat.Pl	3	f	202	arboribus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
arcus:Nom.Sg	4	m	86	arcus	us	us	us	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ū	ū
arcus:Abl.Pl	4	m	86	arcubus	ubus	ī	us	us	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
arcus:Dat.Sg	4	m	86	arcuī	uī	uī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ū	ū
arcus:Acc.Pl	4	m	86	arcūs	ūs	us	us	us	a	a	a	a	a	a	a	a	a	a	a	a
arcus:Gen.Sg	4	m	86	arcūs	ūs	us	us	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ū	ū
arcus:Gen.Pl	4	m	86	arcuum	uum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
arcus:Abl.Sg	4	m	86	arcū	ū	ū	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ū	
arcus:Nom.Pl	4	m	86	arcūs	ūs	us	us	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ū	ū
arcus:Acc.Sg	4	m	86	arcum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
arcus:Dat.Pl	4	m	86	arcubus	ubus	uum	us	us	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
arena:Nom.Sg	1	f	103	arēna	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
arena:Abl.Pl	1	f	103	arēnīs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	a	a
arena:Dat.Sg	1	f	103	arēnae	ae	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
arena:Acc.Pl	1	f	103	arēnās	ās	ās	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
arena:Gen.Sg	1	f	103	arēnae	ae	e	e	e	e	e	e	e	e	e	ō	ō	ō	ō	ō	ō
arena:Gen.Pl	1	f	103	arēnārum	ārum	am	am	am	am	am	am	am	am	am	am	um	um	um	um	um
arena:Abl.Sg	1	f	103	arēnā	ā	am	am	am	am	am	am	am	am	am	am	um	um	um	um	um
arena:Nom.Pl	1	f	103	arēnae	ae	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
arena:Acc.Sg	1	f	103	arēnam	am	am	am	am	am	am	am	am	am	am	am	um	um	um	um	um
arena:Dat.Pl	1	f	103	arēnīs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	a	a
argentum:Nom.Sg	2	n	131	argentum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
argentum:Abl.Pl	2	n	131	argentīs	īs	īs	īs	īs	a	a	a	a	a	a	a	a	a	a	a	a
argentum:Dat.Sg	2	n	131	argentō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
argentum:Acc.Pl	2	n	131	argenta	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
argentum:Gen.Sg	2	n	131	argentī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	um	um
argentum:Gen.Pl	2	n	131	argentōrum	ōrum	ōrum	ōrum	īs	a	a	a	a	a	a	a	a	a	a	a	a
argentum:Abl.Sg	2	n	131	argentō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
argentum:Nom.Pl	2	n	131	argenta	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
argentum:Acc.Sg	2	n	131	argentum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
argentum:Dat.Pl	2	n	131	argentīs	īs	īs	īs	īs	a	a	a	a	a	a	a	a	a	a	a	a
arma:Nom.Sg	2	n	864																	
arma:Abl.Pl	2	n	864	armīs	īs	ārum	a													
arma:Dat.Sg	2	n	864																	
arma:Acc.Pl	2	n	864	arma	a	a	a													
arma:Gen.Sg	2	n	864																	
arma:Gen.Pl	2	n	864	armōrum	ōrum	ium	a													
arma:Abl.Sg	2	n	864																	
arma:Nom.Pl	2	n	864	arma	a	a	a			uum										
arma:Acc.Sg	2	n	864																	
arma:Dat.Pl	2	n	864	armīs	īs	ā	a													
armentum:Nom.Sg	2	n	56	armentum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
armentum:Abl.Pl	2	n	56	armentīs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	a	a
armentum:Dat.Sg	2	n	56	armentō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
armentum:Acc.Pl	2	n	56	armenta	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
armentum:Gen.Sg	2	n	56	armentī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	um	um
armentum:Gen.Pl	2	n	56	armentōrum	ōrum	ōrum	ōrum	ōrum	am	am	am	um	um	um	um	um	um	um	um	um
armentum:Abl.Sg	2	n	56	armentō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
armentum:Nom.Pl	2	n	56	armenta	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
armentum:Acc.Sg	2	n	56	armentum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
armentum:Dat.Pl	2	n	56	armentīs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	a	a
ars:Nom.Sg	3	f	446	ars																
ars:Abl.Pl	3	f	446	artibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
ars:Dat.Sg	3	f	446	artī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	es	īs
ars:Acc.Pl	3	f	446	artēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
ars:Gen.Sg	3	f	446	artis	is	is	is	is	a	a	a	a	a	a	a	a	a	a	a	a
ars:Gen.Pl	3	f	446	artium	ium	e	e	e	e	e	e	e	e	e	ō	ō	ō	ō	ō	ō
ars:Abl.Sg	3	f	446	arte	e	e	e	e	e	e	e	e	e	e	ō	ō	ō	ō	ō	ō
ars:Nom.Pl	3	f	446	artēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
ars:Acc.Sg	3	f	446	artem	em	em	em	em	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
ars:Dat.Pl	3	f	446	artibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
artifex:Nom.Sg	3	m	70	artifex		ubus	uum	uum	uum	um	um	um	um	um	um	um	um	um	um	um
artifex:Abl.Pl	3	m	70	artificibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
artifex:Dat.Sg	3	m	70	artificī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	um	um
artifex:Acc.Pl	3	m	70	artificēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
artifex:Gen.Sg	3	m	70	artificis	is	is	īs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
artifex:Gen.Pl	3	m	70	artificum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
artifex:Abl.Sg	3	m	70	artifice	e	e	e	e	e	e	e	e	e	e	ō	ō	ō	ō	ō	ō
artifex:Nom.Pl	3	m	70	artificēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
artifex:Acc.Sg	3	m	70	artificem	em	ōrum	ōrum	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
artifex:Dat.Pl	3	m	70	artificibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
artus:Nom.Sg	4	m	106	artus	us	us	us	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ū
artus:Abl.Pl	4	m	106	artubus	ubus	ū	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	um	um
artus:Dat.Sg	4	m	106	artuī	uī	uī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ū	ū
artus:Acc.Pl	4	m	106	artūs	ūs	us	us	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ū
artus:Gen.Sg	4	m	106	artūs	ūs	us	us	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ū	ū
artus:Gen.Pl	4	m	106	artuum	uum	um	um	ēī	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	a	a
artus:Abl.Sg	4	m	106	artū	ū	ū	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ū
artus:Nom.Pl	4	m	106	artūs	ūs	us	us	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	um	um
artus:Acc.Sg	4	m	106	artum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
artus:Dat.Pl	4	m	106	artubus	ubus			īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	a	a
arvum:Nom.Sg	2	n	113	arvum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
arvum:Abl.Pl	2	n	113	arvīs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
arvum:Dat.Sg	2	n	113	arvō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
arvum:Acc.Pl	2	n	113	arva	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
arvum:Gen.Sg	2	n	113	arvī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	a	a
arvum:Gen.Pl	2	n	113	arvōrum	ōrum	ōrum	ōrum	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
arvum:Abl.Sg	2	n	113	arvō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
arvum:Nom.Pl	2	n	113	arva	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
arvum:Acc.Sg	2	n	113	arvum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
arvum:Dat.Pl	2	n	113	arvīs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	a	a
arx:Nom.Sg	3	f	147	arx																
arx:Abl.Pl	3	f	147	arcibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
arx:Dat.Sg	3	f	147	arcī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	
arx:Acc.Pl	3	f	147	arcēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
arx:Gen.Sg	3	f	147	arcis	is	is	is	is	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	a	a
arx:Gen.Pl	3	f	147	arcium	um	e	e	ū	ī	ī	ī	ū	ī	ī	a	ae	a		um	um
arx:Abl.Sg	3	f	147	arce	e	e	e	e	e	e	e	e	e	e	ō	ō	ō	ō	ō	ō
arx:Nom.Pl	3	f	147	arcēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
arx:Acc.Sg	3	f	147	arcem	em	em	em	em	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
arx:Dat.Pl	3	f	147	arcibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
aspectus:Nom.Sg	4	m	76	aspectus	us	us	us	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ū
aspectus:Abl.Pl	4	m	76	aspectibus	ibus	ibus	uī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	um	um
aspectus:Dat.Sg	4	m	76	aspectuī	uī	uī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ū
aspectus:Acc.Pl	4	m	76	aspectūs	ūs	us	us	us	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	ēs	ēs
aspectus:Gen.Sg	4	m	76	aspectūs	ūs	us	us	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ū
aspectus:Gen.Pl	4	m	76	aspectuum	uum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
aspectus:Abl.Sg	4	m	76	aspectū	ū	ū	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ū
aspectus:Nom.Pl	4	m	76	aspectūs	ūs	us	us	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ū
aspectus:Acc.Sg	4	m	76	aspectum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
aspectus:Dat.Pl	4	m	76	aspectibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
astrum:Nom.Sg	2	n	103	astrum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
astrum:Abl.Pl	2	n	103	astrīs	īs	ōrum	ōrum	is	a	a	e	ō	ō	ō	ō	ō	ō	ō	ō	ō
astrum:Dat.Sg	2	n	103	astrō	ō	ium	ē	īs	ēs	a	e	ō	ō	ō	ō	ō	ō	ō	ō	ō
astrum:Acc.Pl	2	n	103	astra	a	ōrum	ēs	is	īs	a	e	ō	ō	ō	ō	ō	ō	ō	ō	ō
astrum:Gen.Sg	2	n	103	astrī	ī	us	ēs	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
astrum:Gen.Pl	2	n	103	astrōrum	ōrum	ōrum	ōrum	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
astrum:Abl.Sg	2	n	103	astrō	ō	ō	e	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
astrum:Nom.Pl	2	n	103	astra	a	ōrum	ōrum	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
astrum:Acc.Sg	2	n	103	astrum	um	ēs	ēs	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
astrum:Dat.Pl	2	n	103	astrīs	īs	ōrum	ōrum	ō	e	e	e	ō	ō	ō	ō	ō	ō	ō	ō	ō
auctor:Nom.Sg	3	m	248	auctor																
auctor:Abl.Pl	3	m	248	auctōribus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
auctor:Dat.Sg	3	m	248	auctōrī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	es
auctor:Acc.Pl	3	m	248	auctōrēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
auctor:Gen.Sg	3	m	248	auctōris	is	is	is	īs	a	a	a	a	a	a	a	a	a	a	a	a
