Word	Declined	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14
nemus:Gen.Pl	nemorum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
nemus:Abl.Sg	nemore	e	e	e	e	e	e	e	e	e	e	e	e	e	e	e
nemus:Nom.Pl	nemora	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
nemus:Acc.Sg	nemus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
nemus:Dat.Pl	nemoribus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	uī	ibus	ibus	ibus
nepos:Nom.Sg	nepōs	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
nepos:Abl.Pl	nepōtibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
nepos:Dat.Sg	nepōtī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
nepos:Acc.Pl	nepōtēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
nepos:Gen.Sg	nepōtis	is	is	is	is	is	is	is	is	ō	ō	ō	ō	ō	ō	ō
nepos:Gen.Pl	nepōtum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
nepos:Abl.Sg	nepōte	e	e	e	e	e	e	e	e	e	e	e	e	e	e	e
nepos:Nom.Pl	nepōtēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
nepos:Acc.Sg	nepōtem	em	em	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum
nepos:Dat.Pl	nepōtibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
nequitia:Nom.Sg	nēquitia	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
nequitia:Abl.Pl	nēquitiīs	īs	īs	a	īs	is	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
nequitia:Dat.Sg	nēquitiae	ae	ae	ae	ae	ae	a	a	ae	ae	ae	e	e	e	e	e
nequitia:Acc.Pl	nēquitiās	ās	ā	ās	ō	ās	am	ās	is	is	ō	ō	ō	ās	ās	ā
nequitia:Gen.Sg	nēquitiae	ae	ae	ae	ae	ae	a	ae	ae	ae	ae	e	e	e	e	e
nequitia:Gen.Pl	nēquitiārum	ārum	ārum	ārum	ārum	ārum	ārum	uī	īs	īs	īs	ārum	ā	ārum	ārum	ārum
nequitia:Abl.Sg	nēquitiā	ā	ā	es	ā	ā	ārum	ā	is	ae	ae	es	ae	es	es	es
nequitia:Nom.Pl	nēquitiae	ae	ae	es	a	a	a	a	a	a	a	a	a	a	a	a
nequitia:Acc.Sg	nēquitiam	am	am	am	um	um	uī	um	um	um	um	um	um	um	um	um
nequitia:Dat.Pl	nēquitiīs	īs	īs	a	īs	is	īs	īs	īs	īs	īs	īs	īs	ēs	ōrum	īs
nex:Nom.Sg	nex	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
nex:Abl.Pl	necibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
nex:Dat.Sg	necī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
nex:Acc.Pl	necēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
nex:Gen.Sg	necis	is	is	is	is	is	is	is	is	ō	ō	ō	ō	ō	ō	ō
nex:Gen.Pl	necum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
nex:Abl.Sg	nece	e	e	e	e	e	e	e	e	e	e	e	e	e	e	e
nex:Nom.Pl	necēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
nex:Acc.Sg	necem	em	em	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum
nex:Dat.Pl	necibus	ibus	ērum	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
nix:Nom.Sg	nix	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
nix:Abl.Pl	nivibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
nix:Dat.Sg	nivī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
nix:Acc.Pl	nivēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
nix:Gen.Sg	nivis	is	is	is	is	is	is	is	is	ō	ō	ō	ō	ō	ō	ō
nix:Gen.Pl	nivium	ium	ium	am	um	um	um	um	um	um	um	um	um	um	um	um
nix:Abl.Sg	nive	e	e	e	e	e	e	e	e	e	e	e	e	e	e	e
nix:Nom.Pl	nivēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
nix:Acc.Sg	nivem	em	em	uum	uum	ās	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum
nix:Dat.Pl	nivibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
nomen:Nom.Sg	nōmen	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
nomen:Abl.Pl	nōminibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
nomen:Dat.Sg	nōminī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
nomen:Acc.Pl	nōmina	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
nomen:Gen.Sg	nōminis	is	is	is	is	is	is	is	is	ō	ō	ō	ō	ō	ō	ō
nomen:Gen.Pl	nōminum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
nomen:Abl.Sg	nōmine	e	e	e	e	e	e	e	e	e	e	e	e	e	e	e
nomen:Nom.Pl	nōmina	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
nomen:Acc.Sg	nōmen	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
nomen:Dat.Pl	nōminibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	uī	ibus	ibus	ibus
nota:Nom.Sg	nota	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
nota:Abl.Pl	notīs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
nota:Dat.Sg	notae	ae	ae	ae	ae	ae	es	ae	ae	ae	ae	ae	ae	e	e	e
nota:Acc.Pl	notās	ās	ās	ās	ās	ās	ās	ās	ās	ās	ās	ās	ās	ās	ās	ā
nota:Gen.Sg	notae	ae	ae	ae	ae	ae	ae	ae	ae	ae	ae	ae	ae	ae	ae	e
nota:Gen.Pl	notārum	ārum	ārum	ārum	ārum	ārum	ārum	ā	ārum	ārum	ārum	ārum	ārum	ārum	ārum	ārum
nota:Abl.Sg	notā	ā	ā	ā	ā	ā	ā	ā	ā	ubus	es	es	es	es	es	es
nota:Nom.Pl	notae	ae	ae	es	a	a	a	a	a	a	a	a	a	a	a	a
nota:Acc.Sg	notam	am	am	ās	am	am	um	um	um	um	um	um	um	um	um	um
nota:Dat.Pl	notīs	īs	īs	īs	īs	a	īs	is	īs	īs	īs	īs	īs	īs	īs	īs
nox:Nom.Sg	nox	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
nox:Abl.Pl	noctibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
nox:Dat.Sg	noctī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
nox:Acc.Pl	noctēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
nox:Gen.Sg	noctis	is	is	is	is	is	is	is	is	ō	ō	ō	ō	ō	ō	ō
nox:Gen.Pl	noctium	ium	ia	um	um	um	um	um	um	um	um	um	um	uī	um	um
nox:Abl.Sg	nocte	e	e	e	e	e	e	e	e	e	e	e	e	e	e	e
nox:Nom.Pl	noctēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
nox:Acc.Sg	noctem	em	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum
nox:Dat.Pl	noctibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
nubes:Nom.Sg	nūbēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	em	ēs	ēs	ēs	ēs	ēs	ēs	ēs
nubes:Abl.Pl	nūbibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
nubes:Dat.Sg	nūbī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
nubes:Acc.Pl	nūbēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
nubes:Gen.Sg	nūbis	is	is	is	is	is	is	is	is	ō	ō	ō	ō	ō	ō	ō
nubes:Gen.Pl	nūbium	ium	ia	um	um	um	um	um	um	um	um	um	uī	ī	um	um
nubes:Abl.Sg	nūbe	e	e	e	e	e	e	e	e	e	e	e	e	e	e	e
nubes:Nom.Pl	nūbēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
nubes:Acc.Sg	nūbem	em	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum
nubes:Dat.Pl	nūbibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
numen:Nom.Sg	nūmen	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
numen:Abl.Pl	nūminibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
numen:Dat.Sg	nūminī	ī	ī	ī	ī	ī	uī	ī	ī	ī	ī	ī	ī	ī	ī	ī
numen:Acc.Pl	nūmina	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
numen:Gen.Sg	nūminis	is	is	is	is	is	is	is	is	ō	ō	ō	ō	ō	ō	ō
numen:Gen.Pl	nūminum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
numen:Abl.Sg	nūmine	e	e	e	e	e	e	e	e	e	e	e	e	e	e	e
numen:Nom.Pl	nūmina	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
numen:Acc.Sg	nūmen	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
numen:Dat.Pl	nūminibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
numerus:Nom.Sg	numerus	us	us	us	us	us	us	us	us	us	us	us	us	us	a	a
numerus:Abl.Pl	numerīs	īs	īs	a	a	a	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
numerus:Dat.Sg	numerō	ō	ō	e	e	e	e	e	ē	e	e	e	e	e	e	e
numerus:Acc.Pl	numerōs	ōs	ōs	ōs	ūs	ūs	us	us	us	ēbus	us	us	us	us	us	us
numerus:Gen.Sg	numerī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
numerus:Gen.Pl	numerōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	is	īs	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum
numerus:Abl.Sg	numerō	ō	ō	e	e	e	e	e	e	e	e	e	e	e	e	e
numerus:Nom.Pl	numerī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
numerus:Acc.Sg	numerum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
numerus:Dat.Pl	numerīs	īs	īs	a	us	us	a	a	ēī	īs	īs	īs	īs	īs	īs	īs
nuntius:Nom.Sg	nūntius	us	us	us	us	us	us	us	us	us	us	us	us	us	us	a
nuntius:Abl.Pl	nūntiīs	īs	īs	a	us	a	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
nuntius:Dat.Sg	nūntiō	ō	ō	e	e	e	e	e	ē	e	e	e	e	e	e	e
nuntius:Acc.Pl	nūntiōs	ōs	ōs	ōs	ūs	ūs	us	us	ēbus	ēbus	us	us	us	us	us	us
nuntius:Gen.Sg	nūntiī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
nuntius:Gen.Pl	nūntiōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	īs	īs	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum
nuntius:Abl.Sg	nūntiō	ō	ās	e	e	e	e	e	e	e	e	e	e	e	e	e
nuntius:Nom.Pl	nūntiī	ī	ī	ī	ū	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
nuntius:Acc.Sg	nūntium	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
nuntius:Dat.Pl	nūntiīs	īs	īs	a	us	us	īs	īs	ēī	īs	īs	īs	īs	īs	īs	īs
oculus:Nom.Sg	oculus	us	us	us	us	us	us	us	us	us	us	us	us	us	us	us
oculus:Abl.Pl	oculīs	īs	īs	a	īs	us	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
oculus:Dat.Sg	oculō	ō	ō	e	e	e	e	e	e	e	e	e	e	e	e	e
oculus:Acc.Pl	oculōs	ōs	ōs	ōs	ūs	ūs	us	us	us	us	us	us	us	us	us	us
oculus:Gen.Sg	oculī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
oculus:Gen.Pl	oculōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	īs	īs	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum
oculus:Abl.Sg	oculō	ō	ō	e	e	e	e	e	e	e	e	e	e	e	e	e
oculus:Nom.Pl	oculī	ī	ī	ī	ī	us	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
oculus:Acc.Sg	oculum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
oculus:Dat.Pl	oculīs	īs	īs	a	a	us	a	is	ēī	ēī	īs	īs	īs	īs	īs	īs
odium:Nom.Sg	odium	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
odium:Abl.Pl	odiīs	īs	īs	a	īs	a	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
odium:Dat.Sg	odiō	ō	ō	e	e	e	e	e	e	e	e	e	e	e	e	e
odium:Acc.Pl	odia	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
odium:Gen.Sg	odiī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
odium:Gen.Pl	odiōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	īs	īs	īs	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum
odium:Abl.Sg	odiō	ō	ō	e	e	e	e	e	e	e	e	e	e	e	e	e
odium:Nom.Pl	odia	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
odium:Acc.Sg	odium	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
odium:Dat.Pl	odiīs	īs	īs	a	īs	a	īs	īs	ēī	īs	īs	īs	īs	īs	īs	īs
odor:Nom.Sg	odor	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
odor:Abl.Pl	odōribus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
odor:Dat.Sg	odōrī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
odor:Acc.Pl	odōrēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
odor:Gen.Sg	odōris	is	is	is	is	is	is	is	is	ō	ō	ō	ō	ō	ō	ō
odor:Gen.Pl	odōrum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
odor:Abl.Sg	odōre	e	e	e	e	e	e	e	e	e	e	e	e	e	e	e
odor:Nom.Pl	odōrēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
odor:Acc.Sg	odōrem	em	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum
odor:Dat.Pl	odōribus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
officium:Nom.Sg	officium	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
officium:Abl.Pl	officiīs	īs	īs	a	īs	a	a	īs	īs	īs	īs	īs	īs	īs	īs	īs
officium:Dat.Sg	officiō	ō	ō	ō	e	e	e	e	e	e	e	e	e	e	e	e
officium:Acc.Pl	officia	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
officium:Gen.Sg	officiī	ī	ī	ī	ū	ī	us	ī	ī	ī	ī	ī	ī	ī	ī	ī
officium:Gen.Pl	officiōrum	ōrum	ō	ōrum	ōrum	ōrum	ōrum	īs	īs	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum
officium:Abl.Sg	officiō	ō	ō	ō	e	e	e	e	e	e	e	e	e	e	e	e
officium:Nom.Pl	officia	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
officium:Acc.Sg	officium	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
officium:Dat.Pl	officiīs	īs	īs	a	īs	ae	a	īs	īs	īs	īs	īs	īs	īs	īs	īs
omen:Nom.Sg	ōmen	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
omen:Abl.Pl	ōminibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
omen:Dat.Sg	ōminī	ī	ī	ī	ī	ī	ī	ī	ī	ū	ī	ī	ī	ī	ī	ī
omen:Acc.Pl	ōmina	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
omen:Gen.Sg	ōminis	is	is	is	is	is	is	is	is	ō	ō	ō	ō	ō	ō	ō
omen:Gen.Pl	ōminum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
omen:Abl.Sg	ōmine	e	e	e	e	e	e	e	e	e	e	e	e	e	e	e
omen:Nom.Pl	ōmina	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
omen:Acc.Sg	ōmen	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
omen:Dat.Pl	ōminibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
onus:Nom.Sg	onus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
onus:Abl.Pl	oneribus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
onus:Dat.Sg	onerī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
onus:Acc.Pl	onera	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
onus:Gen.Sg	oneris	is	is	is	is	is	is	is	is	ō	ō	ō	ō	ō	ō	ō
onus:Gen.Pl	onerum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
onus:Abl.Sg	onere	e	e	e	e	e	e	e	e	e	e	e	e	e	e	e
onus:Nom.Pl	onera	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
onus:Acc.Sg	onus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
onus:Dat.Pl	oneribus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
oppidum:Nom.Sg	oppidum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
oppidum:Abl.Pl	oppidīs	īs	īs	a	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
oppidum:Dat.Sg	oppidō	ō	ō	e	e	e	e	e	e	e	e	e	e	e	e	e
oppidum:Acc.Pl	oppida	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
oppidum:Gen.Sg	oppidī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	us	ī	ī
oppidum:Gen.Pl	oppidōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	īs	īs	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum	ōrum
oppidum:Abl.Sg	oppidō	ō	ō	e	e	e	e	e	e	e	e	e	e	e	e	e
oppidum:Nom.Pl	oppida	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
oppidum:Acc.Sg	oppidum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
oppidum:Dat.Pl	oppidīs	īs	īs	a	īs	is	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
ops:Nom.Sg	ops	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
ops:Abl.Pl	opibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
ops:Dat.Sg	opī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
ops:Acc.Pl	opēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
ops:Gen.Sg	opis	is	is	is	is	is	is	is	is	ō	ō	ō	ō	ō	ō	ō
ops:Gen.Pl	opum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
ops:Abl.Sg	ope	e	e	e	e	e	e	e	e	e	e	e	e	e	e	e
ops:Nom.Pl	opēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
ops:Acc.Sg	opem	em	em	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum	um	um	um
ops:Dat.Pl	opibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
opus:Nom.Sg	opus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
opus:Abl.Pl	operibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
opus:Dat.Sg	operī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
opus:Acc.Pl	opera	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
opus:Gen.Sg	operis	is	is	is	is	is	is	is	is	ō	ō	ō	ō	ō	ō	ō
opus:Gen.Pl	operum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
opus:Abl.Sg	opere	e	e	e	e	e	e	e	e	e	e	e	e	e	e	e
opus:Nom.Pl	opera	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
opus:Acc.Sg	opus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
opus:Dat.Pl	operibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
ora:Nom.Sg	ōra	a	a	a	a	a	a	a	a	a	a	a	a	a	a	a
ora:Abl.Pl	ōrīs	īs	īs	ōrum	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
ora:Dat.Sg	ōrae	ae	ae	a	ae	ae	ae	ae	ae	ae	ae	ae	ae	e	e	e
ora:Acc.Pl	ōrās	ās	ās	ās	ās	ās	ās	ās	ās	ās	ās	ās	ās	ās	ās	ās
ora:Gen.Sg	ōrae	ae	ae	ae	ae	ae	ae	ae	ae	ae	ae	ae	ae	ae	e	e
ora:Gen.Pl	ōrārum	ārum	ārum	ārum	ārum	ārum	ārum	ārum	ārum	ārum	ārum	ārum	ārum	ārum	ārum	ārum
ora:Abl.Sg	ōrā	ā	ā	ā	ā	ā	ā	ā	ā	ubus	es	es	es	es	es	es
ora:Nom.Pl	ōrae	ae	ae	a	a	a	a	a	a	a	a	a	a	a	a	a
ora:Acc.Sg	ōram	am	am	am	am	am	um	um	um	um	um	um	um	um	um	um
ora:Dat.Pl	ōrīs	īs	īs	īs	īs	is	īs	is	īs	īs	īs	īs	ōrum	īs	īs	īs
orbis:Nom.Sg	orbis	is	ērum	is	is	is	is	is	ērum	ōrum	ēs	ō	ō	ō	ō	is
orbis:Abl.Pl	orbibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
orbis:Dat.Sg	orbī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
orbis:Acc.Pl	orbēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
orbis:Gen.Sg	orbis	is	is	is	is	is	is	is	is	ō	ō	ō	ō	ō	ō	ō
orbis:Gen.Pl	orbium	ium	ū	um	um	um	um	um	um	um	um	um	um	ī	um	um
orbis:Abl.Sg	orbe	e	e	e	e	e	e	e	e	e	e	e	e	e	e	e
orbis:Nom.Pl	orbēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
orbis:Acc.Sg	orbem	em	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum	uum
orbis:Dat.Pl	orbibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
ordo:Nom.Sg	ōrdō	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
ordo:Abl.Pl	ōrdinibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
ordo:Dat.Sg	ōrdinī	ī	ī	ī	ī	ī	ī	ōs	ī	ī	ī	ī	ī	ī	ī	ī
ordo:Acc.Pl	ōrdinēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
ordo:Gen.Sg	ōrdinis	is	is	is	is	is	is	is	is	ō	ō	ō	ō	ō	ō	ō
ordo:Gen.Pl	ōrdinum	um	um	um	um	um	um	um	um	um	um	um	um	um	um	um
